id;test;ctrl;valence;time;q1;q2;q3;q4;q5;q6;q7;q8;q9;q10;q11;q12;age;gender;income;work;car;edu;device;day;hour
4;6;7;2;1732;6;7;5;7;5;3;7;7;7;7;7;7;19.0;1.0;1.0;0.0;1;3.0;0;1;16
4;5;7;1;1390;6;7;5;7;5;3;7;7;7;7;7;7;19.0;1.0;1.0;0.0;1;3.0;0;1;16
4;2;7;2;1841;6;7;5;7;5;3;7;7;7;7;7;7;19.0;1.0;1.0;0.0;1;3.0;0;1;16
4;5;5;5;1315;6;7;5;7;5;3;7;7;7;7;7;7;19.0;1.0;1.0;0.0;1;3.0;0;1;16
4;4;7;1;1816;6;7;5;7;5;3;7;7;7;7;7;7;19.0;1.0;1.0;0.0;1;3.0;0;1;16
4;5;7;2;1791;6;7;5;7;5;3;7;7;7;7;7;7;19.0;1.0;1.0;0.0;1;3.0;0;1;16
4;6;5;5;3029;6;7;5;7;5;3;7;7;7;7;7;7;19.0;1.0;1.0;0.0;1;3.0;0;1;16
4;3;7;1;1482;6;7;5;7;5;3;7;7;7;7;7;7;19.0;1.0;1.0;0.0;1;3.0;0;1;16
4;3;6;1;1954;6;7;5;7;5;3;7;7;7;7;7;7;19.0;1.0;1.0;0.0;1;3.0;0;1;16
4;6;6;1;805;6;7;5;7;5;3;7;7;7;7;7;7;19.0;1.0;1.0;0.0;1;3.0;0;1;16
4;5;7;1;1598;6;7;5;7;5;3;7;7;7;7;7;7;19.0;1.0;1.0;0.0;1;3.0;0;1;16
4;2;7;2;1786;6;7;5;7;5;3;7;7;7;7;7;7;19.0;1.0;1.0;0.0;1;3.0;0;1;16
4;6;7;1;1724;6;7;5;7;5;3;7;7;7;7;7;7;19.0;1.0;1.0;0.0;1;3.0;0;1;16
4;6;7;1;871;6;7;5;7;5;3;7;7;7;7;7;7;19.0;1.0;1.0;0.0;1;3.0;0;1;16
4;1;7;1;1765;6;7;5;7;5;3;7;7;7;7;7;7;19.0;1.0;1.0;0.0;1;3.0;0;1;16
4;1;7;4;2247;6;7;5;7;5;3;7;7;7;7;7;7;19.0;1.0;1.0;0.0;1;3.0;0;1;16
4;4;5;5;1378;6;7;5;7;5;3;7;7;7;7;7;7;19.0;1.0;1.0;0.0;1;3.0;0;1;16
4;3;7;3;1875;6;7;5;7;5;3;7;7;7;7;7;7;19.0;1.0;1.0;0.0;1;3.0;0;1;16
4;4;6;2;1698;6;7;5;7;5;3;7;7;7;7;7;7;19.0;1.0;1.0;0.0;1;3.0;0;1;16
4;3;5;5;1680;6;7;5;7;5;3;7;7;7;7;7;7;19.0;1.0;1.0;0.0;1;3.0;0;1;16
4;5;5;5;6451;6;7;5;7;5;3;7;7;7;7;7;7;19.0;1.0;1.0;0.0;1;3.0;0;1;16
4;4;7;5;1677;6;7;5;7;5;3;7;7;7;7;7;7;19.0;1.0;1.0;0.0;1;3.0;0;1;16
4;5;7;2;2230;6;7;5;7;5;3;7;7;7;7;7;7;19.0;1.0;1.0;0.0;1;3.0;0;1;16
5;5;7;2;1476;7;7;7;7;3;3;3;3;5;7;5;7;18.0;0.0;;0.0;1;3.0;1;1;16
5;3;6;1;2659;7;7;7;7;3;3;3;3;5;7;5;7;18.0;0.0;;0.0;1;3.0;1;1;16
5;1;7;3;2376;7;7;7;7;3;3;3;3;5;7;5;7;18.0;0.0;;0.0;1;3.0;1;1;16
5;5;5;5;900;7;7;7;7;3;3;3;3;5;7;5;7;18.0;0.0;;0.0;1;3.0;1;1;16
5;6;5;5;1568;7;7;7;7;3;3;3;3;5;7;5;7;18.0;0.0;;0.0;1;3.0;1;1;16
5;6;7;5;1577;7;7;7;7;3;3;3;3;5;7;5;7;18.0;0.0;;0.0;1;3.0;1;1;16
5;2;5;5;1823;7;7;7;7;3;3;3;3;5;7;5;7;18.0;0.0;;0.0;1;3.0;1;1;16
5;6;7;1;1761;7;7;7;7;3;3;3;3;5;7;5;7;18.0;0.0;;0.0;1;3.0;1;1;16
5;4;7;2;1440;7;7;7;7;3;3;3;3;5;7;5;7;18.0;0.0;;0.0;1;3.0;1;1;16
5;4;6;1;1933;7;7;7;7;3;3;3;3;5;7;5;7;18.0;0.0;;0.0;1;3.0;1;1;16
5;6;5;5;1241;7;7;7;7;3;3;3;3;5;7;5;7;18.0;0.0;;0.0;1;3.0;1;1;16
5;4;5;5;1449;7;7;7;7;3;3;3;3;5;7;5;7;18.0;0.0;;0.0;1;3.0;1;1;16
5;5;7;2;1650;7;7;7;7;3;3;3;3;5;7;5;7;18.0;0.0;;0.0;1;3.0;1;1;16
5;2;7;3;1480;7;7;7;7;3;3;3;3;5;7;5;7;18.0;0.0;;0.0;1;3.0;1;1;16
5;6;7;4;2329;7;7;7;7;3;3;3;3;5;7;5;7;18.0;0.0;;0.0;1;3.0;1;1;16
5;3;5;5;1930;7;7;7;7;3;3;3;3;5;7;5;7;18.0;0.0;;0.0;1;3.0;1;1;16
5;3;7;1;1338;7;7;7;7;3;3;3;3;5;7;5;7;18.0;0.0;;0.0;1;3.0;1;1;16
5;6;6;2;2617;7;7;7;7;3;3;3;3;5;7;5;7;18.0;0.0;;0.0;1;3.0;1;1;16
5;6;7;3;1386;7;7;7;7;3;3;3;3;5;7;5;7;18.0;0.0;;0.0;1;3.0;1;1;16
5;5;6;1;1849;7;7;7;7;3;3;3;3;5;7;5;7;18.0;0.0;;0.0;1;3.0;1;1;16
5;5;7;3;1473;7;7;7;7;3;3;3;3;5;7;5;7;18.0;0.0;;0.0;1;3.0;1;1;16
5;2;6;1;1496;7;7;7;7;3;3;3;3;5;7;5;7;18.0;0.0;;0.0;1;3.0;1;1;16
5;4;7;3;1844;7;7;7;7;3;3;3;3;5;7;5;7;18.0;0.0;;0.0;1;3.0;1;1;16
5;2;7;4;2323;7;7;7;7;3;3;3;3;5;7;5;7;18.0;0.0;;0.0;1;3.0;1;1;16
5;5;7;2;1972;7;7;7;7;3;3;3;3;5;7;5;7;18.0;0.0;;0.0;1;3.0;1;1;16
5;1;7;2;1872;7;7;7;7;3;3;3;3;5;7;5;7;18.0;0.0;;0.0;1;3.0;1;1;16
5;1;6;1;2128;7;7;7;7;3;3;3;3;5;7;5;7;18.0;0.0;;0.0;1;3.0;1;1;16
5;5;6;1;1745;7;7;7;7;3;3;3;3;5;7;5;7;18.0;0.0;;0.0;1;3.0;1;1;16
5;3;7;1;2639;7;7;7;7;3;3;3;3;5;7;5;7;18.0;0.0;;0.0;1;3.0;1;1;16
5;5;5;3;1755;7;7;7;7;3;3;3;3;5;7;5;7;18.0;0.0;;0.0;1;3.0;1;1;16
5;6;6;1;1734;7;7;7;7;3;3;3;3;5;7;5;7;18.0;0.0;;0.0;1;3.0;1;1;16
5;1;5;5;1867;7;7;7;7;3;3;3;3;5;7;5;7;18.0;0.0;;0.0;1;3.0;1;1;16
6;5;7;1;1261;7;7;7;7;6;6;7;7;5;5;7;7;34.0;0.0;2.0;1.0;0;3.0;0;1;17
6;3;6;4;1061;7;7;7;7;6;6;7;7;5;5;7;7;34.0;0.0;2.0;1.0;0;3.0;0;1;17
6;2;7;1;1464;7;7;7;7;6;6;7;7;5;5;7;7;34.0;0.0;2.0;1.0;0;3.0;0;1;17
6;5;7;1;1864;7;7;7;7;6;6;7;7;5;5;7;7;34.0;0.0;2.0;1.0;0;3.0;0;1;17
6;6;5;2;1676;7;7;7;7;6;6;7;7;5;5;7;7;34.0;0.0;2.0;1.0;0;3.0;0;1;17
6;2;7;3;1284;7;7;7;7;6;6;7;7;5;5;7;7;34.0;0.0;2.0;1.0;0;3.0;0;1;17
6;4;6;2;1736;7;7;7;7;6;6;7;7;5;5;7;7;34.0;0.0;2.0;1.0;0;3.0;0;1;17
6;3;7;1;1105;7;7;7;7;6;6;7;7;5;5;7;7;34.0;0.0;2.0;1.0;0;3.0;0;1;17
6;6;7;1;1100;7;7;7;7;6;6;7;7;5;5;7;7;34.0;0.0;2.0;1.0;0;3.0;0;1;17
6;4;7;1;1186;7;7;7;7;6;6;7;7;5;5;7;7;34.0;0.0;2.0;1.0;0;3.0;0;1;17
6;1;7;1;1536;7;7;7;7;6;6;7;7;5;5;7;7;34.0;0.0;2.0;1.0;0;3.0;0;1;17
6;4;7;5;2205;7;7;7;7;6;6;7;7;5;5;7;7;34.0;0.0;2.0;1.0;0;3.0;0;1;17
6;2;5;5;1610;7;7;7;7;6;6;7;7;5;5;7;7;34.0;0.0;2.0;1.0;0;3.0;0;1;17
6;3;7;1;1861;7;7;7;7;6;6;7;7;5;5;7;7;34.0;0.0;2.0;1.0;0;3.0;0;1;17
6;6;6;1;1068;7;7;7;7;6;6;7;7;5;5;7;7;34.0;0.0;2.0;1.0;0;3.0;0;1;17
6;5;5;3;14796;7;7;7;7;6;6;7;7;5;5;7;7;34.0;0.0;2.0;1.0;0;3.0;0;1;17
6;6;5;3;2026;7;7;7;7;6;6;7;7;5;5;7;7;34.0;0.0;2.0;1.0;0;3.0;0;1;17
6;5;6;5;1390;7;7;7;7;6;6;7;7;5;5;7;7;34.0;0.0;2.0;1.0;0;3.0;0;1;17
6;5;7;4;1987;7;7;7;7;6;6;7;7;5;5;7;7;34.0;0.0;2.0;1.0;0;3.0;0;1;17
